ride_id,start_time,total_distance_mi,total_weight_lbs,avg_cruising_speed,hours_since_last_ride,active_time_ratio,avg_climb_rate,distance_training_intensity,prior_training_load,year,best_power_4s,best_power_5s,best_power_10s,best_power_20s,best_power_30s,best_power_1m,best_power_2m,best_power_3m,best_power_4m,best_power_5m,best_power_6m,best_power_10m,best_power_20m,best_power_30m,best_power_40m,best_power_1h,best_power_2h
0x5edebc54,2020-06-08 22:31:48,12.189153860910176,237,14.73927313358626,30.945555555555558,0.800886181113265,8.99892531120334,0.3015384181570537,0.3264064388261717,2020,394.8114201924475,390.55339131870267,360.88920259248727,322.0592033372542,287.05073370526014,273.46818168483355,229.45346849913705,201.21347188990097,193.1322467424773,177.70195976873725,172.94633581199807,155.11904331895047,141.52061002132356,135.31270952167804,128.11201032271526,0.0,0.0
0x5ee145cf,2020-06-10 20:42:55,8.883115933240724,235,14.291222049560282,45.1825,0.7805316091954023,8.588277956741834,0.2197528029738984,0.2776479874142113,2020,450.1872544758006,444.5874650673653,410.1583567438064,329.4331061100336,308.76259932496794,278.8650514694379,249.19822953219767,225.6586502370849,212.75645846397805,183.65101952098016,164.37759466492048,134.23659458737066,127.3071352848822,119.5544784215871,113.55454219027844,0.0,0.0
0x5ee2b8c8,2020-06-11 23:05:44,13.94863043605215,235,14.523079951713884,25.607222222222223,0.6405228758169934,8.188714285714301,0.3450648014734658,0.3124492729897332,2020,573.6504140810766,562.6685276781891,478.9933502360664,331.7515685728951,309.54050627351296,282.917629070771,227.099497881213,206.74616192224025,198.0441798723603,183.7556861535508,184.39460461438145,160.45303181453758,142.36852331145093,140.75600948959462,129.19668486831384,107.0111370891492,0.0
0x5ee41e32,2020-06-13 00:30:42,24.196539932373696,235,14.379564110891492,47.97138888888889,0.535075329566855,8.089187857457123,0.5985802180642203,0.3449700607919218,2020,597.0214157048622,594.2664756028996,566.1544572834084,488.9740948304032,432.6372704693824,297.22912366008296,233.0553089032196,192.70965577485595,183.13115398120075,173.2725708752229,164.56768959268177,140.92204096593645,129.1967348505704,123.69234777453678,125.02419217099732,109.41388118802509,0.0
0x5ee6aa7c,2020-06-14 22:53:48,19.01265561286561,235,14.957939454697234,44.02527777777778,0.811400293255132,3.3039751524734595,0.4703399566440646,0.4233855074347897,2020,313.7967491060582,313.16929191517744,306.70322591884906,291.7935209746763,278.17930646089224,243.2833122324569,205.7353730152373,184.5690770943933,177.8783670082755,175.19556788085268,174.82287489348295,162.77853502479277,150.0633301452498,137.68413271927702,129.8656765692079,126.57974989243064,0.0
0x5ee943ae,2020-06-16 22:11:58,12.732106821636004,235,14.45544813297333,69.7875,0.7514166050751416,9.13301311475412,0.3149701279196155,0.3171912713510657,2020,408.9029693794313,406.03659651594353,383.5895558757762,335.09049627293984,311.7567022885183,279.1958288475131,214.67940389493285,200.521067545302,182.93056716219192,169.75251089505343,160.0848338543016,149.8120172283056,127.4492125609722,121.85962056102164,124.33596486801436,107.3537492190105,0.0
0x5eea9a40,2020-06-17 22:33:36,15.518910514505729,235,14.019681965292484,23.23333333333333,0.6882225433526011,9.584653543307116,0.3839107932726923,0.4133168904586054,2020,907.7834098786112,898.4791178218289,841.3599242244312,680.3178879277514,541.8577876625915,331.6075360771479,241.02856427105223,209.5232489360081,198.93693300805768,177.90683585580982,174.28391869193894,159.5605873486469,138.6056099653238,132.15517229796507,121.1219571637273,117.50577559935996,0.0
0x5eed404a,2020-06-19 22:46:34,12.205053817878014,230,13.880694719269025,70.67861111111111,0.764985014985015,8.605796278158692,0.3019317553753344,0.2833923114744842,2020,508.049088065642,498.1727321880027,422.4391078286696,323.55342815512466,292.90823480258325,263.9427181131655,216.0764708147956,192.6122266114858,180.02769192310365,170.9073726600089,160.97909448262106,141.7109434665536,118.53357149263717,112.74458725317524,114.30945780075122,0.0,0.0
0x5eef6777,2020-06-21 13:58:15,12.16013539875675,230,13.940242626683832,38.08277777777778,0.789665022072189,8.65510753041765,1.0,0.2936978913174644,2020,425.4051579847293,418.316447100881,376.8310174500442,320.62654992577257,297.6078493228875,261.09798729353525,216.65513565029727,186.03069825034328,176.4449814236138,172.59565368795597,164.520217461424,145.69538808708472,127.3716647303251,119.88754725287193,116.52263898719602,0.0,0.0
0x5ef672ad,2020-06-26 22:11:57,9.8381984697048,230,14.377792872198537,127.15888888888888,0.7739300882064685,8.908143520472777,0.8090533655333028,0.1329884035694369,2020,368.834322045996,363.7711092049446,354.1789480080076,347.4400064966452,326.3527804902151,272.8572937576952,224.65842226468064,194.19824203024103,185.7909102355292,175.1679691028115,167.98891327647326,144.80829713652545,127.0692821946307,122.19186119910836,114.8978350669856,0.0,0.0
0x5ef7731f,2020-06-27 16:26:07,25.05009059855448,230,14.074351421654963,17.386111111111113,0.702717879604672,5.795367108838089,1.0,0.6891469273200665,2020,399.7419876670024,396.05500249573953,359.29897165501444,295.2726841961641,273.1379298323181,243.23999561551176,191.2082181912893,178.3925055000844,156.68041432485066,161.81111400128478,152.05396599192343,146.95188720342531,136.08534369030474,122.33001813470882,122.78927555925208,114.15707909491724,0.0
0x5efb7281,2020-06-30 17:12:33,17.16145401413232,230,13.238955966465676,70.30083333333333,0.4143210346139216,7.9430773467983,0.6850855068413455,0.4728718533449215,2020,912.6633127022268,905.961699210256,850.1147018676008,700.5372739862291,564.9117150490922,356.61129418327954,207.4712625690264,182.2167613722268,166.8097333509639,155.92338139893303,150.8238252527561,134.62894639922732,118.08715119151788,115.94868191230424,107.00938528634023,101.32522813327832,0.0
0x5efbce13,2020-06-30 23:43:15,29.13273661478621,230,14.35347531072114,3.5908333333333333,0.6374658158614402,8.251060489060523,1.0,1.0634981044890812,2020,845.5853450550948,837.9666658722515,790.202915248083,651.048968991109,525.9190531908712,342.5453391153944,244.57064475777227,201.0070255867648,212.14073697795865,196.79615411958105,195.07156672935184,170.5201939081967,153.28594283800695,140.46314091093708,135.58938161538427,123.9628140267238,102.34106789924584
0x5efd19fd,2020-07-01 23:19:25,17.796081108917473,230,15.255107954376562,44.55583333333333,0.8393110435663628,7.400072911636885,0.6108619778577595,1.1490282784024335,2020,682.9817693988997,674.4296819140203,612.0610171089784,472.0919898875465,382.08299013151066,256.6077968169642,226.0775241131741,205.5528425060256,194.9414834653045,188.5327004648892,173.491994188844,162.81309999889177,146.20986939841552,143.47652215449924,136.8838756218676,134.71594596039873,0.0
0x5f007345,2020-07-04 12:17:09,15.76853256577354,230,11.41121301876886,83.59166666666667,0.8483176072636639,3.106793704092341,0.5412650645998798,0.5241584204420285,2020,233.42479135624123,232.4964623330995,224.0081678011023,200.6564189320084,179.18418472580154,122.92714647599652,104.92029190338243,97.6194232850509,93.5433400308745,89.5421157637963,86.72412910554382,81.3947365717797,77.04566346288375,75.06483627892611,72.86481465422663,68.71882031902258,0.0
0x5f026341,2020-07-05 23:33:21,11.727104840631224,225,15.767877719302732,33.71,0.8034989065916901,7.14880404354588,0.4025404477339481,0.5756819743036643,2020,462.5353112875586,459.2125510271482,436.58816328570254,393.3988182733351,366.4137246827242,311.66301395384073,245.4105357965724,237.36904169094063,218.8149781381305,207.25802071811003,202.13945698801007,181.53496981672689,159.88467001740443,146.09338054810988,138.2924943540747,0.0,0.0
0x5f03c4d5,2020-07-07 00:41:57,11.308320282369436,225,15.197262418958154,48.254444444444445,0.7636146020347098,7.24339890282131,0.3881653972950121,0.5374954787963653,2020,574.2505514772706,571.8584447805458,547.3939210401159,471.1284206960733,378.7571950879429,284.38248175449866,235.18030797083424,212.732720103885,203.8470821311874,195.0789875998329,193.43326574936407,170.66303308305075,155.7005312059698,134.7652112225602,130.72606950749127,0.0,0.0
0x5f05a5e2,2020-07-08 10:54:26,15.104344573436183,225,14.600122756993215,33.28,0.8182846797918081,9.7722262168142,0.5184663827898005,0.5060486098262217,2020,717.091266192483,709.8385244466158,668.2995160644222,546.792659938825,460.17800103461553,299.1745232645273,214.1893576183752,197.23713980015253,186.8473484130841,184.1754549932608,179.17377066398006,165.4850779213494,150.14335002854313,142.8256723922149,133.20220997739744,126.12965154337503,0.0
0x5f08f865,2020-07-10 23:23:17,18.902264146788795,225,14.45043695890217,59.25361111111111,0.8004934790271413,8.143988110964337,0.64883242507314,0.3518165546685816,2020,776.1983735283161,769.4336465499248,724.3244664893613,593.1124746798954,503.1146014887725,397.1338359436232,287.5771617434533,268.1709489309432,242.6238789465066,235.27479688333,230.8075228496044,198.48359116736304,162.09552523445757,159.20822637516756,146.59160536883925,132.3967953282255,0.0
0x5f0924ba,2020-07-11 02:32:26,10.511559413732588,225,13.735483640276192,25.576666666666668,0.8259918775382693,7.467873676248123,0.3608160658823066,0.7434987602772247,2020,417.0565054282116,415.0945481832922,402.9090556321476,365.459389978298,338.63697845309395,260.782869547096,190.91680270325213,182.15318190878173,169.9732460304604,165.2897120527762,154.0390345239323,135.86436607378857,124.10884345846122,116.25990738938698,103.90518442318876,0.0,0.0
0x5f0af0b5,2020-07-12 11:15:01,52.55344390115429,225,15.409955105856826,31.820833333333333,0.7179072276159655,6.967913849236125,1.0,0.6189918911238875,2020,674.4156263869388,649.9213393574354,573.8560302444541,545.7844263413593,504.27493841283183,339.55718563047816,223.6367865521528,215.7442607799407,214.1476883755348,202.4604358771364,191.25479553541624,179.32568534068614,156.91003463785097,153.624249536347,147.78329822363733,143.2941120955327,133.18905200014075
0x5f0d9186,2020-07-14 11:05:42,8.178060612780609,225,16.624319212584133,43.21,0.8210576015108593,7.324233467510072,0.1556141711314372,0.7256822718297069,2020,471.44475679246153,470.3142220598878,462.4857429779689,433.3247742766918,384.715879864366,242.0534303080589,219.42945078705745,204.80235839468617,196.507937806496,190.13669331358432,187.0786345504465,180.8064427637485,171.65746263767792,161.9820155065884,0.0,0.0,0.0
0x5f0e2385,2020-07-14 21:28:37,5.464172157625271,225,16.51498751776862,9.793888888888889,0.5743310208126858,5.282438308886982,0.103973626693288,0.7335270150672069,2020,370.05610859834366,369.0996536018415,362.83080859764726,334.9249766719743,294.19181005194264,255.41250958813512,221.08888419110147,211.27411709891592,211.4273071173015,205.89195851883144,199.5578148273124,173.26041061073494,142.97398818682538,0.0,0.0,0.0,0.0
0x5f0e2b79,2020-07-14 22:02:33,8.611679469503859,222,16.109041499035467,0.0052777777777777,0.9202513291445142,7.578696428571424,0.1638651785732868,0.8301200844864753,2020,599.0561386571735,593.2610116304313,535.2426138354591,406.5764234322642,329.0341592966588,246.43769446770384,204.0807942199928,190.8506240877261,186.0469102375381,183.16412007222075,177.53871826249355,176.07023470870857,155.56154495794243,151.3127287977784,0.0,0.0,0.0
0x5f0e4973,2020-07-15 00:10:27,8.877776827227878,222,15.53939473976328,1.5572222222222225,0.934622467771639,7.893795073891618,0.1689285452714714,0.9584862861692792,2020,481.798893708426,479.5566232763202,460.8833455607569,390.5938813555209,314.0727135762112,246.3438134407634,231.21931007504705,197.1505567778135,183.3220096111581,175.61895664422985,176.91719247858143,158.0293220163767,147.56157995044876,145.1609868039732,0.0,0.0,0.0
0x5f0f9918,2020-07-16 00:02:32,8.790370720102358,222,15.712604596460132,23.265,0.788911704312115,9.643168141592946,0.1672653601281739,0.7373688420200981,2020,456.0422643295991,448.5868282214636,406.33043658165445,339.03081490225554,302.49827408869385,249.180339595621,225.02892617586247,209.1239975468856,197.27514510938585,196.5111837237594,190.69066717898548,174.2628655450825,153.74758515992534,140.51535265688833,0.0,0.0,0.0
0x5f18cb9b,2020-07-22 23:28:27,11.202007488537909,222,15.320133036415248,166.75583333333333,0.7691140776699029,7.27644260355028,1.0,0.0456004634956768,2020,449.7724851531425,447.4167159599392,432.988603836944,377.11119718891257,341.0419568835527,281.16653117341866,228.20496791398764,203.6701211701573,178.20332446573167,177.39916436026112,174.83371769437156,164.10116929138042,145.73626652251747,135.96854058507498,125.29599939454964,0.0,0.0
0x5f1a12c8,2020-07-23 22:44:24,21.97737410785981,222,14.331500839110983,46.35055555555556,0.4683938746438746,8.6362455806881,1.0,0.4671563187242174,2020,764.381700362456,759.5701555238207,718.2976094938886,632.0466172751113,571.441074027284,416.01150942598144,259.88244066139265,223.87258423619767,183.8266555079188,173.41445114360732,170.07782836605242,149.57872437578172,136.9405808505238,132.83917800007578,123.1556056633106,103.87160482160738,0.0
0x5f1b7f58,2020-07-25 00:39:52,6.58514660453414,222,15.102646801306772,46.80472222222223,0.7443037974683544,4.901412244897858,0.2996330031156489,0.7275715368377419,2020,547.204933859405,541.9018444618331,508.4514726387335,415.6336014730053,380.0343796398573,327.7198103414515,207.29702800620524,200.1309866111643,181.6586590085678,170.93652582434245,157.3612143712344,143.0146296569982,127.54717066860664,115.1411085954328,0.0,0.0,0.0
0x5f1d6bbc,2020-07-26 11:40:44,26.3643348313966,220,13.29749279241282,34.46611111111111,0.4822533608364748,7.444676106194682,1.0,0.5512588818911223,2020,549.2213326562286,544.6584513856685,496.5709647673192,386.2419767432972,313.6022631409217,268.19368972607225,201.8405314371588,181.04774368452,170.37284173970522,161.97180339926354,151.3383265211537,145.64015411195373,131.186740200324,121.00062783192614,109.93844322157769,90.5535747483095,85.51189028745111
0x5f1e0fa4,2020-07-26 23:20:04,4.89481092095982,220,14.286925961303725,7.750555555555556,0.3730501161632924,6.235067615658311,0.1856603230183041,1.3184238413254492,2020,249.21396440439403,248.72119179207624,244.7075463681664,237.52571542655127,215.796906694788,201.00184418536764,180.46738167480527,170.43240192578156,143.16392968170206,146.6513255988991,135.15155802103916,116.22979701921608,83.8986402207275,76.18922293148228,0.0,0.0,0.0
0x5f209e28,2020-07-28 21:52:40,2.2525786579962013,220,14.98664113621954,69.70666666666666,0.3932038834951456,7.291111111111153,0.0854403751280561,0.6277198925061889,2020,612.4393808071768,611.3558094057289,601.4673512887865,567.533779439568,524.4152812860058,397.9661700474129,266.555696378178,199.5171143923656,168.45910588667573,138.04070575526546,115.4568096556689,98.71076562126972,0.0,0.0,0.0,0.0,0.0
0x5f21e82f,2020-07-29 21:20:47,19.912930741038668,220,15.920190848184504,23.125555555555557,0.6928399034593725,9.87043056200653,0.755298052023102,0.469355154633591,2020,866.0384516682136,860.1271505059043,807.0904960022174,663.8808696158051,535.7231370413476,406.5904748654773,318.796740057633,311.86815908917816,295.5154207226518,269.26014229360226,251.81334077528527,204.75141390202515,180.2136970422704,173.0714611517527,154.810143763056,137.7036122063624,0.0
0x5f24b4d7,2020-08-01 00:18:31,11.932872551085511,220,16.237060803198403,49.23611111111112,0.5968149646107179,8.538104193138487,0.4526142088316586,0.5024496746008394,2020,1043.425966319673,1006.1085584509432,710.7137178076478,554.4252884600331,477.116057946345,321.19702454672137,255.9421027829306,224.7145518419624,210.69909637691387,190.898320852936,193.00263522133355,185.3748288865372,148.55696766828217,142.0168423299665,131.45616772211235,0.0,0.0
0x5f25fbf8,2020-08-01 23:34:16,6.5573633549982695,220,11.075665179361168,22.163888888888888,0.5236893748247827,6.280972162740881,0.2487209860189332,0.636332757179509,2020,343.2867232070486,341.1680008399436,320.7325098124948,257.2353026094109,197.53776583827263,176.08883085260138,156.64866564188634,132.53519591307935,126.55209357831752,117.48466085115622,108.146251487088,88.15047386082293,71.67788193821531,60.58999173867673,55.99770842223587,0.0,0.0
0x5f29d301,2020-08-04 21:28:33,5.142241355743366,218,14.021642682482668,92.91416666666667,0.4015471167369902,4.757737302977132,0.1950453667285246,0.2299531119638001,2020,361.6132681898815,359.4524291893036,348.11224613533983,306.23257945570555,255.9785971874332,240.6375354990384,221.3181325163497,167.0743438729128,138.379691813387,141.35632808939943,147.5063301270843,112.10685630568584,59.13252249303969,68.26785156996465,0.0,0.0,0.0
0x5f2b12d1,2020-08-05 20:13:05,10.271669566430615,218,15.342564454299708,21.9525,0.5497688001946945,10.500942895086316,0.3896047304860637,0.2849948530129196,2020,602.3538338284297,598.5033634510858,568.4340761998685,485.1166686622399,414.3651978411944,305.36997275257465,268.96753675168134,244.787601023637,237.56097580177988,229.0962738619381,201.8790458804357,183.7323019764005,153.64922798981462,125.36497360676954,124.88833219106648,0.0,0.0
0x5f2bf884,2020-08-06 12:33:08,17.961323763203154,218,17.669972471560822,15.193055555555556,0.3604822505023443,7.293549609810499,0.6812735416261472,0.509921491351665,2020,433.3595850993489,432.30295766513,421.2500403935248,390.0778610547159,363.4664610599757,277.1289701702459,216.40039803104585,213.6312499769116,205.9021022163086,206.7489346583189,196.22217076019567,188.08709327074072,151.28764146854908,125.72866150983612,126.61994965026597,91.14150246066984,0.0
0x5f2c83f5,2020-08-06 22:28:05,3.200127753479973,218,14.427802863299638,7.8425,0.1495207667731629,6.702213675213683,0.1213809403478302,1.0194169990637991,2020,454.7932078240152,453.42238250385935,442.6298934500972,410.2958650242815,381.85296968453406,313.07484979176337,251.3521207576304,194.5160053787181,165.2564182097519,150.35801096999847,135.3115652152786,94.46503093449276,0.0,0.0,0.0,0.0,0.0
0x5f2ff39a,2020-08-09 13:01:14,2.9481293756265643,218,10.686478167304518,61.24861111111111,0.5993485342019544,5.435047826086956,0.1118226344218521,0.3742700647864163,2020,254.8496423919194,252.4118841123928,234.0192296733607,199.59189128105348,189.5942081232629,124.93390982732528,102.8446644765647,90.88228704680986,83.23620154994425,78.92301886109851,81.06163922065421,65.58671086579251,0.0,0.0,0.0,0.0,0.0
0x5f340050,2020-08-12 14:44:32,6.524623044435499,218,16.756358495727703,73.29555555555555,0.2183288409703504,10.75843950617278,0.2474791450708438,0.1305422042871716,2020,1398.2242467830426,1374.4224449296555,1236.5967461213672,980.134489806891,770.8988480043274,421.1211080241063,293.1742445216101,310.40635082174737,266.16311031386374,227.5930498532146,216.7738194418748,187.06918040740143,152.62618671830788,0.0,0.0,0.0,0.0
0x5f392c01,2020-08-16 12:52:17,12.865468176793492,218,10.523718531380458,92.58361111111113,0.2971629924105529,6.853289753724527,1.0,0.0716810860364646,2020,774.3577565328349,762.6228779087952,696.9085457932299,544.0093235146403,401.1942615612782,294.1297833286262,168.23791803215624,118.20430692787,97.83782048133398,92.26287553491524,86.2503421729559,80.05090811857224,68.77006425774859,62.01186614966967,59.08051199911399,47.5751710471156,0.0
0x5f39ab07,2020-08-16 21:54:15,3.784673266453359,215,16.157719638431068,5.958611111111111,0.6496350364963503,8.675602996254673,0.2941729919537703,0.9600648215177754,2020,477.11195096981146,471.4930673999684,440.5261861001196,393.82100310143335,372.5360466350711,331.663536970903,284.2124250464544,271.88162674791005,258.1387686484491,244.73460354557488,229.09513558539365,201.2419705305233,0.0,0.0,0.0,0.0,0.0
0x5f39c661,2020-08-16 23:50:57,3.2302801539938173,215,13.025986343939287,1.602777777777778,0.8353057199211046,6.252106257378987,0.2510814305087273,1.213164944153906,2020,353.1077735008551,350.1481989980817,333.3869151313276,322.18318120251763,305.90790637534724,263.6369626125897,220.5739337864157,206.1852304515008,187.0323010789399,171.2596743005985,161.15167282205346,121.26999826838056,0.0,0.0,0.0,0.0,0.0
0x5f42686f,2020-08-23 13:00:31,4.569530492380704,215,10.20894324376581,180.8780555555556,0.6463844797178131,4.2165102319235706,0.3551779406382694,0.0832331301302731,2020,223.95788792166687,221.7027343659343,207.451614071222,158.75996543651402,147.3711774799863,140.70179333467024,110.28342110548378,101.45893856697263,95.9305836982778,83.93726603944184,77.1348215952867,70.24795168529407,52.8809734691052,44.1484656325795,0.0,0.0,0.0
0x5f4bbebd,2020-08-30 14:59:09,18.193200421621533,215,13.239872982024185,169.3475,0.3875611080934275,7.500085494043439,1.0,0.021263017561889,2020,1279.4411678565357,1245.2142324616343,1040.2933188466804,651.1408565570371,543.598677018605,377.151314866838,234.0880564204344,217.79356923196025,189.52794126571428,169.84098513726437,161.48458824155887,125.25719108276054,105.72654407605076,89.66448137277882,88.98038193940464,74.62978328360153,0.0
0x5f500ccd,2020-09-02 21:21:17,14.715330157943916,220,14.188633979560562,75.30083333333333,0.6896215372610223,10.374828288543162,0.8088368080887859,0.2658752053204805,2020,818.1935366333367,814.3464296533668,776.1575944718325,655.6604855056473,533.0463696826617,316.29288822916897,223.6516611164884,204.93758877725247,170.5258960230705,176.346072980581,175.2744862145853,146.43525318820457,137.35467593397007,125.43817460143768,115.1967086067772,111.96840295075366,0.0
0x5f5029c7,2020-09-02 23:24:55,2.629761288122284,220,16.277143447808793,0.6369444444444444,0.3769113149847095,9.663310344827536,0.1445463814600189,1.0559591704691222,2020,1383.2990727177591,1346.7362184251608,1129.5451935404358,751.8049045505775,530.7666409883986,367.7174598932293,293.140391442166,293.58104995255394,236.38221861303973,196.0856413323189,177.9074141421491,156.88210322935183,0.0,0.0,0.0,0.0,0.0
0x5f517497,2020-09-03 22:56:23,6.735612129014264,220,13.99326468174828,23.16138888888889,0.2791021402470854,7.572482543640866,0.3702268964733324,0.7893434340897632,2020,396.3534539110841,392.9376290845238,375.8060461911188,340.5341428725644,321.71651590079523,286.2325087654909,234.5675410425077,201.4172341668004,186.40040182420225,168.89609765020103,162.8322242908136,108.0901803125104,93.05329003777878,83.96146296236634,80.2212885212966,0.0,0.0
0x5f5955f6,2020-09-09 22:23:50,15.775080802154038,220,13.995878656646878,165.86138888888888,0.8012307692307692,9.23820737327193,0.8670866277824486,0.0800638955663531,2020,980.8838837199122,972.0472457764936,914.6130381183306,757.3567456797903,621.3703409826066,394.16352346577577,245.56629262879832,206.0769194474164,171.54012538892098,168.9826461771253,154.41909052002518,144.1540003750868,131.5007254339657,127.21528040732277,118.96161553649064,108.43385332624553,0.0
0x5f62a28b,2020-09-16 23:40:59,9.315928375262343,220,13.644002912797673,167.93194444444444,0.711035966799877,10.911133592736697,1.0,0.0471178585789246,2020,926.5177556619384,921.1557594755936,865.9797659132812,709.7914963230729,561.1045685694245,317.6444976823632,231.72934839069887,217.32472432482564,183.5621561321541,165.1883656449616,159.1810636357248,140.5851298509907,113.30980273477178,109.09163587453044,102.38374675832516,0.0,0.0
0x5f650f8e,2020-09-18 19:50:38,13.10127804842337,220,14.700092202387816,67.2575,0.5392314566577301,6.844751077229023,1.0,0.3222995556087057,2020,513.5410237398376,510.0922466322766,492.1566110791125,452.7810656624314,422.7889162473084,373.3640664035442,363.0756502022181,346.4359870372924,270.4991374154817,257.89266996095193,252.27070812407555,217.83782684301653,152.44227974822124,130.7125849066657,117.25410051589938,109.7317956834548,0.0
0x5f6be7f1,2020-09-24 00:27:29,9.157570846638611,225,12.143728400453847,123.06027777777778,0.6505460218408736,8.497553956834524,0.6989830162211272,0.1459012327485944,2020,388.9955555686941,387.3289712651658,372.2069487164802,323.7192119915704,301.5458799647993,258.0699452944186,206.9769593830068,194.0195212516296,173.4149627208671,160.08551421425813,137.24168751072514,116.33557022060398,100.11980594099649,88.48323305186459,82.60709643029936,0.0,0.0
0x5f6d1cd2,2020-09-24 22:25:22,15.144765206966031,225,14.164718602819123,20.89666666666667,0.668201915991157,7.007065343258918,1.0,0.5798544790851321,2020,535.4232739861751,531.9201491242286,509.48325014592274,432.3385785525069,345.9912502432687,256.3984400653782,216.8039619209507,188.62465691770856,180.10804825266123,169.49615354270597,161.40951782221475,135.8295809445769,123.68877728343028,111.2752785834422,107.82902093108756,99.32928496145202,0.0
0x5f89eeba,2020-10-16 19:04:26,11.259670450987173,225,14.29497106976598,523.1436111111111,0.7323151125401929,7.001387486278794,1.0,0.0001371666691808,2020,466.152995011577,464.07345115681926,451.5573891937394,414.27335843414585,371.8946735611914,303.49564242405086,233.22991422982616,199.3677438625904,180.24893389195333,173.64562342989564,164.2815081338298,147.64148744219798,126.50309355687172,112.6556164400834,112.1402088754673,0.0,0.0
0x5f920a35,2020-10-22 22:39:49,9.923159042814056,225,13.827968515245995,146.55333333333334,0.7102402745995423,8.86385340314135,0.8813010190670421,0.0730296930001178,2020,478.079558076647,475.7489215120747,453.97348954038426,395.24525143775577,341.01537909252494,262.12294281329935,211.1523609952528,202.10423484894835,189.8481962538007,172.94036057395886,165.76515978832109,154.70498166639854,128.65542392996483,119.1955674040751,106.923664108948,0.0,0.0
0x5f944fc4,2020-10-24 16:01:08,5.481601861877209,225,17.090938492019426,40.38444444444445,0.7839160839160839,5.918092774308684,0.4868350175734156,0.4633781184157296,2020,463.8551965712249,461.3771835662973,448.0155365427173,408.637529972896,359.45633455233826,274.8599810830092,266.04382855077563,253.161992348768,236.45894990967508,231.58827266705964,225.60858316420143,204.2304801905333,160.59525136446118,0.0,0.0,0.0,0.0
0x5f945ca1,2020-10-24 16:56:01,2.898273036028091,230,15.343329856059132,0.5177777777777778,0.8558558558558559,3.3155368421052547,0.2574030073654588,0.9382251023421652,2020,237.00637678397348,236.4576312732925,233.2046932139013,224.56688932142555,213.2653934882302,180.5286326457238,152.4078207510717,146.15796458422625,144.21064309635648,139.6834775892427,135.37434436856,127.29375656103907,0.0,0.0,0.0,0.0,0.0
0x5f94778c,2020-10-24 18:50:52,9.9587636872086,230,10.207802972736634,1.698611111111111,0.4118606375092661,3.982552915766749,0.8844631581855473,1.1564096204571297,2020,358.69672221107294,356.55453758141624,343.28861842016084,307.8164555112319,274.55603432851615,205.8160705932789,195.49388415719736,160.5620331037532,143.58844240174838,128.76929342928676,119.5919299110941,95.9126806012657,63.09346936651874,51.58475320094319,41.95557959719324,35.25901888677249,0.0
0x5f949226,2020-10-24 20:44:22,7.755372214918085,230,15.017774835893466,0.0183333333333333,0.7863951473136915,6.355920661157039,0.6887743516719128,2.0021724348203147,2020,568.1209767060567,564.7949632870648,538.4654603035923,459.4694109681152,381.2008369196455,296.5316082201842,243.59190973195075,197.90955942018715,177.64238088548123,173.1854059349815,172.32755043702917,160.6151160193219,144.10171895812996,129.0521533215369,0.0,0.0,0.0
0x5fada96b,2020-11-12 21:30:19,5.726093993026562,230,14.716061220969008,456.125,0.3820362965241464,4.77092270531395,1.0,0.0007741862471299,2020,253.66408691624468,252.9676582816444,248.98456160270047,235.9016821377036,218.75574534762669,199.54069816848943,190.6088685902964,169.01572986329063,155.42670768011175,153.3059529544648,148.23554328064353,133.69139944487856,75.99774409240997,71.85009956530503,69.30580289396654,0.0,0.0
0x5fb2e52d,2020-11-16 20:46:37,9.654493921077936,230,13.586679073011636,94.36888888888888,0.4112166278444723,7.943022222222237,1.0,0.1855562488574566,2020,452.620054115068,451.3736525658193,437.97133141627785,411.76063741941226,394.1933664123992,291.57596602688244,237.2037294870753,219.65420665505857,205.473316267795,185.89444146074564,167.82182869203928,140.40537361819648,112.13921137611943,76.85202966737934,58.61077559059282,60.937427295487325,0.0
0x5fb40426,2020-11-17 17:11:02,6.154145780853402,230,13.402602216465862,18.856944444444444,0.8264887063655031,5.697935403726694,0.6374384645286808,0.8429893836542497,2020,305.3181607288687,304.50392004994285,296.7027981813574,272.94462585188614,249.8389344601818,212.13768783377327,183.6571882053125,163.6695583482874,151.5949830872472,144.0044802070599,135.0817273623222,118.73798865995576,106.52185090485236,91.49361856147408,0.0,0.0,0.0
0x5fb563a3,2020-11-18 18:10:43,4.761008796965057,230,14.529638797403496,24.45388888888889,0.4893709327548807,3.5602340425531387,0.4931391366429577,0.9513879584264304,2020,237.5367691674542,235.13033165813545,228.27783682511105,227.72832780183847,221.5765583988805,205.7692620286711,199.5030036922812,168.9450251998845,143.8340882840928,130.38229654831204,133.44440612624595,114.0094005804044,100.9959295634264,0.0,0.0,0.0,0.0
0x5fb6d298,2020-11-19 20:16:24,6.8827885014798165,230,14.377775617041705,25.454722222222223,0.4261555806087936,5.871948412698387,0.7129103356161567,0.9100288776986696,2020,348.4102017361552,346.5040452000092,333.0157802411092,304.6159430462183,288.7467881877464,270.9515382423231,265.7101245409403,230.3742329015628,199.13827987258955,207.0117250657675,193.08568827731423,156.80189837489888,89.46627027443877,61.49409348395501,71.21615034265561,0.0,0.0
