ride_id,start_date,start_time,end_time,biker_weight_lbs,bike_weight,bag_weight,avg_speed,avg_cruising_speed,total_ride_time_sec,total_moving_time_sec,total_distance_mi,total_ascent_ft,total_descent_ft,avg_heart_rate,avg_power,avg_cadence,avg_ambient_temp_F,best_power_4s,best_power_5s,best_power_10s,best_power_20s,best_power_30s,best_power_1m,best_power_2m,best_power_3m,best_power_4m,best_power_5m,best_power_6m,best_power_10m,best_power_20m,best_power_30m,best_power_40m,best_power_1h,best_power_2h
0x5ecd009c,2020-05-26,0 days 11:42:20,0 days 12:34:31,205,35,0,12.008055408315697,14.068429489018667,3132.0,2444.0,9.95116412191229,355.00420000000054,356.6447000000005,,98.18869695543998,,,437.7133906757553,435.8550691500165,421.0379129519624,363.0596234161772,296.16556156390124,259.5971180558574,211.3174149614984,185.98126449106417,173.97503381688446,173.25017296486956,164.66838153165315,145.31576903762368,117.93249440995152,117.51371370046432,110.3620023118607,,
0x5ed038f5,2020-05-28,0 days 22:19:33,0 days 23:43:18,205,35,0,13.504678905665068,15.020172892843007,5026.0,4102.0,17.541576245697247,528.8971999999994,528.8971999999994,,119.9342319468062,,,755.2667139422249,749.4989220094118,710.360651298729,594.7256541406899,484.04088976954506,288.2459728867528,233.46271325497796,208.30296696503464,204.64909936122783,195.67207412716945,185.93803781071915,166.82683584735574,150.5285420226284,140.27879340460677,133.14354786719542,124.34427677770324,
0x5ed1abdf,2020-05-30,0 days 00:42:07,0 days 01:42:25,202,35,0,12.59055412300939,14.002497678099475,3619.0,3012.0,12.179051165728763,359.5976000000003,359.2695000000001,,102.81328902713452,,,461.9651885076712,458.9493555368573,433.2892391408386,384.044530222823,344.9583219125839,258.76670069515046,205.5080465009319,171.9388691839226,182.12569028066844,168.3709010565843,159.3246125532617,146.3953577591449,118.92152102627904,117.9746923583203,113.55939803593432,,
0x5ed2908e,2020-05-30,0 days 16:57:50,0 days 17:58:54,202,35,0,11.898401263811126,14.077013142396698,3665.0,2654.0,10.887630669204786,318.5851,282.16599999999994,,99.91053835178732,,,717.1025607768511,711.1942261706107,669.436899869133,551.7881356858722,440.930352485315,296.4484303821063,236.60198791683567,205.8994396678742,186.18388518281253,185.50333497577645,177.7679851467307,148.56107330971372,130.58076187537674,118.43496228660464,113.7601953073346,,
0x5edc1feb,2020-06-06,0 days 22:59:55,0 days 00:18:19,202,35,0,12.29995138577799,13.679641241541654,4705.0,3685.0,14.42740413979071,554.4890000000024,555.1452000000024,,101.60701853829708,,,791.5472970080796,784.9281647938067,740.0024922477436,610.1323410107369,487.655855866367,305.7959497666521,209.28160505959235,183.57356304175752,176.21814409337972,174.78910886677056,168.06259908330824,144.79543807092105,128.12471432580165,119.91885096751334,115.16578636337418,109.59935981126068,
0x5edcf85b,2020-06-07,0 days 14:23:23,0 days 15:35:04,202,35,0,13.153212509475924,14.300265672031635,4302.0,3568.0,14.512925284770102,556.4576000000019,558.0981000000019,,112.52533840865254,,,837.0590914288314,832.6156564240404,783.6662032138485,646.78704184968,516.371040328718,295.1665261435823,219.43972516751052,191.8001278589402,185.28477891763836,179.28572121582272,168.0042593941429,146.16217152782,135.31332782263655,126.90567828559618,127.9080431082968,117.34775505758194,
0x5edebc54,2020-06-08,0 days 22:31:48,0 days 23:31:58,202,35,0,13.075219790501205,14.73927313358626,3611.0,2892.0,12.189153860910176,433.748200000001,435.388700000001,,112.86270270703528,,,394.8114201924475,390.55339131870267,360.88920259248727,322.0592033372542,287.05073370526014,273.46818168483355,229.45346849913705,201.21347188990097,193.1322467424773,177.70195976873725,172.94633581199807,155.11904331895047,141.52061002132356,135.31270952167804,128.11201032271526,,
0x5ee145cf,2020-06-10,0 days 20:42:55,0 days 21:29:18,200,35,0,12.669222547518258,14.291222049560282,2784.0,2173.0,8.883115933240724,311.0388000000001,312.6793000000001,,108.27976241053176,,,450.1872544758006,444.5874650673653,410.1583567438064,329.4331061100336,308.76259932496794,278.8650514694379,249.19822953219767,225.6586502370849,212.75645846397805,183.65101952098016,164.37759466492048,134.23659458737066,127.3071352848822,119.5544784215871,113.55454219027844,,
0x5ee2b8c8,2020-06-11,0 days 23:05:44,0 days 00:32:25,200,35,0,11.628307556888425,14.523079951713884,5202.0,3332.0,13.94863043605215,454.7466000000008,455.7309000000008,,98.05471251044956,,,573.6504140810766,562.6685276781891,478.9933502360664,331.7515685728951,309.54050627351296,282.917629070771,227.099497881213,206.74616192224025,198.0441798723603,183.75568615355076,184.39460461438145,160.45303181453758,142.36852331145093,140.75600948959462,129.19668486831384,107.0111370891492,
0x5ee41e32,2020-06-13,0 days 00:30:42,0 days 02:52:17,200,35,0,16.998696238302003,14.379564110891492,8496.0,4546.0,24.196539932373696,612.8908000000014,611.2503000000014,,97.76614626784342,,,597.0214157048622,594.2664756028996,566.1544572834084,488.9740948304032,432.6372704693824,297.22912366008296,233.0553089032196,192.70965577485595,183.13115398120075,173.2725708752229,164.56768959268177,140.92204096593645,129.1967348505704,123.69234777453678,125.02419217099732,109.41388118802509,
0x5ee6aa7c,2020-06-14,0 days 22:53:48,0 days 00:24:43,200,35,0,13.739628964966265,14.957939454697234,5456.0,4427.0,19.01265561286561,243.7783000000001,254.6056000000001,,113.2672848005406,,,313.7967491060582,313.16929191517744,306.70322591884906,291.7935209746763,278.17930646089224,243.2833122324569,205.7353730152373,184.5690770943933,177.8783670082755,175.19556788085268,174.82287489348295,162.77853502479277,150.0633301452498,137.68413271927702,129.8656765692079,126.57974989243064,
0x5ee943ae,2020-06-16,0 days 22:11:58,0 days 23:19:36,200,35,0,12.503526821969004,14.45544813297333,4059.0,3050.0,12.732106821636004,464.2615000000012,465.9020000000012,,105.55631169161548,,,408.9029693794313,406.03659651594353,383.5895558757762,335.09049627293984,311.7567022885183,279.1958288475131,214.67940389493285,200.521067545302,182.93056716219192,169.75251089505343,160.0848338543016,149.8120172283056,127.4492125609722,121.85962056102164,124.33596486801436,107.3537492190105,
0x5eea9a40,2020-06-17,0 days 22:33:36,0 days 00:05:51,200,35,0,11.914258909396942,14.019681965292484,5536.0,3810.0,15.518910514505729,608.6255000000019,610.2660000000019,,99.9486774491395,,,907.7834098786112,898.4791178218289,841.3599242244312,680.3178879277514,541.8577876625915,331.6075360771479,241.02856427105223,209.5232489360081,198.93693300805768,177.90683585580982,174.28391869193894,159.5605873486469,138.6056099653238,132.15517229796507,121.1219571637273,117.50577559935996,
0x5eed404a,2020-06-19,0 days 22:46:34,0 days 23:53:17,195,35,0,12.43982300581608,13.880694719269025,4004.0,3063.0,12.205053817878014,439.3259000000012,439.3259000000012,,99.793884418712,,,508.049088065642,498.1727321880027,422.4391078286696,323.55342815512466,292.90823480258325,263.9427181131655,216.07647081479556,192.6122266114858,180.02769192310365,170.9073726600089,160.97909448262106,141.7109434665536,118.53357149263717,112.74458725317524,114.30945780075122,,
0x5eef6777,2020-06-21,0 days 13:58:15,0 days 15:02:25,195,35,0,12.467633121950826,13.940242626683832,3851.0,3041.0,12.16013539875675,438.6697000000012,438.6697000000012,,99.40986197128032,,,425.4051579847293,418.316447100881,376.8310174500442,320.62654992577257,297.6078493228875,261.09798729353525,216.65513565029727,186.03069825034328,176.4449814236138,172.59565368795597,164.520217461424,145.69538808708472,127.3716647303251,119.88754725287193,116.52263898719602,,
0x5ef672ad,2020-06-26,0 days 22:11:57,0 days 23:02:57,195,35,0,12.635341650898845,14.377792872198537,3061.0,2369.0,9.8381984697048,351.72320000000013,353.3637000000001,,106.3886491667362,,,368.834322045996,363.7711092049446,354.1789480080076,347.4400064966452,326.3527804902151,272.8572937576952,224.65842226468064,194.19824203024103,185.79091023552917,175.1679691028115,167.98891327647326,144.80829713652545,127.0692821946307,122.19186119910836,114.8978350669856,,
0x5ef7731f,2020-06-27,0 days 16:26:07,0 days 18:54:30,195,35,0,13.077378640625168,14.074351421654963,8904.0,6257.0,25.050090598554476,604.3601999999987,610.2659999999987,,101.82684723965755,,,399.7419876670024,396.05500249573953,359.29897165501444,295.2726841961641,273.1379298323181,243.23999561551176,191.2082181912893,178.3925055000844,156.68041432485066,161.81111400128478,152.05396599192343,146.95188720342531,136.08534369030474,122.33001813470882,122.78927555925208,114.15707909491724,
0x5efb7281,2020-06-30,0 days 17:12:33,0 days 20:07:48,195,35,0,9.255506059690344,13.238955966465676,10516.0,4357.0,17.16145401413232,576.7998000000032,576.7998000000032,,70.20890732263592,,,912.6633127022268,905.961699210256,850.1147018676008,700.5372739862291,564.9117150490922,356.61129418327954,207.4712625690264,182.21676137222676,166.8097333509639,155.92338139893303,150.8238252527561,134.62894639922732,118.08715119151788,115.94868191230424,107.00938528634023,101.32522813327832,
0x5efbce13,2020-06-30,0 days 23:43:15,0 days 02:46:04,195,35,0,12.000986797060015,14.35347531072114,10970.0,6993.0,29.13273661478621,961.6611000000038,961.9892000000036,,100.13022853185038,,,845.5853450550948,837.9666658722515,790.202915248083,651.048968991109,525.9190531908712,342.5453391153944,244.57064475777227,201.0070255867648,212.14073697795865,196.79615411958105,195.07156672935184,170.5201939081967,153.28594283800695,140.46314091093708,135.58938161538427,123.9628140267238,102.34106789924584
0x5efd19fd,2020-07-01,0 days 23:19:25,0 days 00:41:39,195,35,0,14.488094481459814,15.255107954376562,4935.0,4142.0,17.796081108917473,510.8516999999996,510.5235999999997,,129.47694006291746,,,682.9817693988997,674.4296819140203,612.0610171089784,472.0919898875465,382.08299013151066,256.6077968169642,226.0775241131741,205.5528425060256,194.9414834653045,188.53270046488916,173.491994188844,162.81309999889177,146.20986939841552,143.47652215449924,136.8838756218676,134.71594596039873,
0x5f007345,2020-07-04,0 days 12:17:09,0 days 13:50:45,195,35,0,10.8116146725618,11.41121301876886,5617.0,4765.0,15.76853256577354,246.7312000000001,246.4031,,63.48147198452807,,,233.42479135624123,232.4964623330995,224.0081678011023,200.6564189320084,179.18418472580154,122.92714647599652,104.92029190338243,97.6194232850509,93.5433400308745,89.5421157637963,86.72412910554382,81.3947365717797,77.04566346288375,75.06483627892611,72.86481465422663,68.71882031902258,
0x5f026341,2020-07-05,0 days 23:33:21,0 days 00:26:41,190,35,0,13.936827549104738,15.767877719302732,3201.0,2572.0,11.727104840631224,306.44540000000006,307.1016000000001,,129.31620792750292,,,462.5353112875586,459.2125510271482,436.58816328570254,393.3988182733351,366.4137246827242,311.66301395384073,245.41053579657236,237.36904169094063,218.8149781381305,207.25802071811003,202.13945698801012,181.53496981672689,159.88467001740443,146.09338054810988,138.2924943540747,,
0x5f03c4d5,2020-07-07,0 days 00:41:57,0 days 01:37:38,190,35,0,13.081245649096283,15.197262418958154,3342.0,2552.0,11.308320282369436,308.0858999999997,308.0858999999997,,114.5647435348501,,,574.2505514772706,571.8584447805458,547.3939210401159,471.1284206960733,378.7571950879429,284.38248175449866,235.18030797083424,212.732720103885,203.8470821311874,195.0789875998329,193.43326574936412,170.66303308305075,155.7005312059698,134.7652112225602,130.72606950749127,,
0x5f05a5e2,2020-07-08,0 days 10:54:26,0 days 12:08:04,190,35,0,13.666217935578793,14.600122756993215,4419.0,3616.0,15.104344573436183,588.9395000000025,588.9395000000025,,119.35887749676516,,,717.091266192483,709.8385244466158,668.2995160644222,546.792659938825,460.17800103461553,299.1745232645273,214.18935761837517,197.23713980015253,186.8473484130841,184.17545499326076,179.17377066398006,165.4850779213494,150.14335002854313,142.8256723922149,133.20220997739744,126.12965154337503,
0x5f08f865,2020-07-10,0 days 23:23:17,0 days 00:57:50,190,35,0,12.68096373333481,14.45043695890217,5674.0,4542.0,18.902264146788795,616.4999000000003,583.3618000000001,,108.984165786762,,,776.1983735283161,769.4336465499248,724.3244664893613,593.1124746798954,503.1146014887725,397.1338359436232,287.5771617434533,268.1709489309432,242.6238789465066,235.27479688333,230.8075228496044,198.48359116736304,162.09552523445757,159.20822637516756,146.59160536883925,132.3967953282255,
0x5f0924ba,2020-07-11,0 days 02:32:26,0 days 03:25:46,190,35,0,12.189702422566238,13.735483640276192,3201.0,2644.0,10.511559413732588,329.08430000000067,365.8315000000007,,92.17254748915384,,,417.0565054282116,415.0945481832922,402.9090556321476,365.459389978298,338.63697845309395,260.782869547096,190.91680270325213,182.15318190878173,169.9732460304604,165.2897120527762,154.0390345239323,135.86436607378857,124.10884345846122,116.25990738938698,103.90518442318876,,
0x5f0af0b5,2020-07-12,0 days 11:15:01,0 days 15:53:06,190,35,0,13.945918746211694,15.409955105856826,16686.0,11979.0,52.55344390115429,1391.1439999999925,1391.1439999999966,,123.54203199737024,,,674.4156263869388,649.9213393574354,573.8560302444541,545.7844263413593,504.27493841283183,339.55718563047816,223.6367865521528,215.7442607799407,214.14768837553476,202.4604358771364,191.25479553541624,179.32568534068614,156.91003463785097,153.624249536347,147.78329822363733,143.2941120955327,133.18905200014075
0x5f0d9186,2020-07-14,0 days 11:05:42,0 days 11:40:59,190,35,0,15.322951061642312,16.624319212584133,2118.0,1739.0,8.178060612780609,212.28070000000025,162.73760000000027,,154.44348378022673,,,471.44475679246153,470.3142220598878,462.4857429779689,433.3247742766918,384.715879864366,242.0534303080589,219.42945078705745,204.80235839468617,196.507937806496,190.13669331358432,187.0786345504465,180.8064427637485,171.65746263767792,161.9820155065884,,,
0x5f0e2385,2020-07-14,0 days 21:28:37,0 days 22:02:14,190,35,0,14.2499224992357,16.51498751776862,2018.0,1159.0,5.464172157625271,102.0391000000002,169.95580000000018,,128.04151703554558,,,370.05610859834366,369.0996536018415,362.83080859764726,334.9249766719743,294.19181005194264,255.41250958813512,221.08888419110147,211.27411709891592,211.4273071173015,205.89195851883144,199.5578148273124,173.26041061073494,142.97398818682538,,,,
0x5f0e2b79,2020-07-14,0 days 22:02:33,0 days 22:37:01,187,35,0,15.49284222026956,16.109041499035467,2069.0,1904.0,8.611679469503859,240.49729999999988,260.1832999999999,,143.38593385552898,,,599.0561386571735,593.2610116304313,535.2426138354591,406.5764234322642,329.0341592966588,246.43769446770384,204.0807942199928,190.85062408772612,186.0469102375381,183.16412007222075,177.53871826249355,176.07023470870857,155.56154495794243,151.3127287977784,,,
0x5f0e4973,2020-07-15,0 days 00:10:27,0 days 00:46:38,187,35,0,14.946955995669844,15.53939473976328,2172.0,2030.0,8.877776827227878,267.07339999999976,244.43449999999973,,136.41625237753385,,,481.798893708426,479.5566232763202,460.8833455607569,390.5938813555209,314.0727135762112,246.3438134407634,231.21931007504705,197.1505567778135,183.3220096111581,175.61895664422985,176.91719247858143,158.0293220163767,147.56157995044876,145.1609868039732,,,
0x5f0f9918,2020-07-16,0 days 00:02:32,0 days 00:43:06,187,35,0,13.54116101780266,15.712604596460132,2435.0,1921.0,8.790370720102358,308.74210000000085,310.710700000001,,128.08503367672475,,,456.0422643295991,448.5868282214636,406.33043658165445,339.03081490225554,302.49827408869385,249.180339595621,225.02892617586247,209.1239975468856,197.27514510938585,196.5111837237594,190.69066717898548,174.2628655450825,153.74758515992534,140.51535265688833,,,
0x5f18cb9b,2020-07-22,0 days 23:28:27,0 days 00:23:22,187,35,0,13.071410654039951,15.320133036415248,3296.0,2535.0,11.202007488537909,307.42969999999934,308.08589999999936,,114.57184760516688,,,449.7724851531425,447.4167159599392,432.988603836944,377.11119718891257,341.0419568835527,281.16653117341866,228.20496791398764,203.6701211701573,178.20332446573167,177.39916436026112,174.83371769437156,164.10116929138042,145.73626652251747,135.96854058507498,125.29599939454964,,
0x5f1a12c8,2020-07-23,0 days 22:44:24,0 days 01:51:35,187,35,0,12.141931440004354,14.331500839110983,11232.0,5261.0,21.97737410785981,757.2548000000018,757.9110000000018,,101.00827896373616,,,764.381700362456,759.5701555238207,718.2976094938886,632.0466172751113,571.441074027284,416.01150942598144,259.88244066139265,223.87258423619767,183.82665550791876,173.41445114360732,170.07782836605242,149.57872437578172,136.9405808505238,132.83917800007578,123.1556056633106,103.87160482160738,
0x5f1b7f58,2020-07-25,0 days 00:39:52,0 days 01:12:46,187,35,0,12.79980856891461,15.102646801306772,1975.0,1470.0,6.58514660453414,120.08459999999752,120.08459999999752,,111.99035598914617,,,547.204933859405,541.9018444618331,508.4514726387335,415.6336014730053,380.0343796398573,327.7198103414515,207.29702800620524,200.1309866111643,181.6586590085678,170.93652582434245,157.3612143712344,143.0146296569982,127.54717066860664,115.1411085954328,,,
0x5f1d6bbc,2020-07-26,0 days 11:40:44,0 days 15:35:02,185,35,0,10.854871607820572,13.29749279241282,14059.0,6780.0,26.3643348313966,841.248399999999,840.9202999999991,,80.79700989778365,,,549.2213326562286,544.6584513856685,496.5709647673192,386.2419767432972,313.6022631409217,268.19368972607225,201.8405314371588,181.04774368452,170.37284173970522,161.97180339926354,151.3383265211537,145.64015411195373,131.186740200324,121.00062783192614,109.93844322157769,90.5535747483095,85.51189028745111
0x5f1e0fa4,2020-07-26,0 days 23:20:04,0 days 00:10:16,185,35,0,9.407930691098844,14.286925961303725,3013.0,1124.0,4.89481092095982,116.80359999999904,118.44409999999904,,73.37897740613695,,,249.21396440439403,248.72119179207624,244.70754636816636,237.52571542655127,215.796906694788,201.00184418536764,180.46738167480532,170.43240192578156,143.16392968170206,146.6513255988991,135.15155802103916,116.22979701921608,83.8986402207275,76.18922293148228,,,
0x5f209e28,2020-07-28,0 days 21:52:40,0 days 22:13:15,185,35,0,9.60621286409852,14.98664113621954,1236.0,486.0,2.2525786579962013,59.058000000000334,58.40180000000032,,87.03264608002948,,,612.4393808071768,611.3558094057289,601.4673512887865,567.533779439568,524.4152812860058,397.9661700474129,266.555696378178,199.51711439236556,168.45910588667573,138.04070575526546,115.4568096556689,98.71076562126972,,,,,
0x5f21e82f,2020-07-29,0 days 21:20:47,0 days 23:04:21,185,35,0,13.779953969149243,15.920190848184504,6215.0,4306.0,19.912930741038668,708.3679000000019,707.7117000000019,,131.48038952054424,,,866.0384516682136,860.1271505059043,807.0904960022174,663.8808696158051,535.7231370413476,406.5904748654773,318.796740057633,311.86815908917816,295.5154207226518,269.26014229360226,251.81334077528527,204.75141390202515,180.2136970422704,173.0714611517527,154.810143763056,137.7036122063624,
0x5f24b4d7,2020-08-01,0 days 00:18:31,0 days 01:24:26,185,35,0,13.15716721236072,16.237060803198403,3956.0,2361.0,11.932872551085511,335.9743999999995,337.61489999999947,,115.82923910283746,,,1043.425966319673,1006.1085584509432,710.7137178076478,554.4252884600331,477.116057946345,321.19702454672137,255.9421027829306,224.7145518419624,210.69909637691387,190.898320852936,193.00263522133355,185.3748288865372,148.55696766828217,142.0168423299665,131.45616772211235,,
0x5f25fbf8,2020-08-01,0 days 23:34:16,0 days 00:33:42,185,35,0,8.554620763826875,11.075665179361168,3567.0,1868.0,6.5573633549982695,195.54759999999945,195.54759999999945,,51.5076716348853,,,343.2867232070486,341.1680008399436,320.7325098124948,257.2353026094109,197.53776583827263,176.08883085260138,156.64866564188634,132.53519591307935,126.55209357831752,117.48466085115622,108.146251487088,88.15047386082293,71.67788193821531,60.58999173867673,55.99770842223587,,
0x5f29d301,2020-08-04,0 days 21:28:33,0 days 22:15:56,183,35,0,8.733966683517,14.021642682482668,2844.0,1142.0,5.142241355743366,90.5555999999981,89.24319999999796,,64.70477004817012,,,361.6132681898815,359.4524291893036,348.11224613533983,306.23257945570555,255.9785971874332,240.6375354990384,221.3181325163497,167.0743438729128,138.379691813387,141.35632808939943,147.5063301270843,112.10685630568584,59.13252249303969,68.26785156996465,,,
0x5f2b12d1,2020-08-05,0 days 20:13:05,0 days 21:21:33,183,35,0,12.41233945018602,15.342564454299708,4109.0,2259.0,10.271669566430615,395.3604999999998,396.0166999999998,,117.1911080835158,,,602.3538338284297,598.5033634510858,568.4340761998685,485.1166686622399,414.3651978411944,305.36997275257465,268.96753675168134,244.787601023637,237.56097580177988,229.0962738619381,201.8790458804357,183.7323019764005,153.64922798981462,125.36497360676954,124.88833219106648,,
0x5f2bf884,2020-08-06,0 days 12:33:08,0 days 14:37:32,183,35,0,11.62352671972263,17.669972471560822,7465.0,2691.0,17.961323763203154,327.11570000000086,413.4060000000008,,66.74923063994582,,,433.3595850993489,432.30295766513,421.2500403935248,390.0778610547159,363.4664610599757,277.1289701702459,216.40039803104585,213.6312499769116,205.9021022163086,206.7489346583189,196.22217076019567,188.08709327074072,151.28764146854908,125.72866150983612,126.61994965026597,91.14150246066984,
0x5f2c83f5,2020-08-06,0 days 22:28:05,0 days 23:46:19,183,35,0,9.925181975134672,14.427802863299638,4695.0,702.0,3.200127753479973,78.41590000000008,58.07370000000003,,89.18993740592673,,,454.7932078240152,453.42238250385935,442.6298934500972,410.2958650242815,381.85296968453406,313.07484979176337,251.3521207576304,194.51600537871812,165.2564182097519,150.35801096999847,135.3115652152786,94.46503093449276,,,,,
0x5f2ff39a,2020-08-09,0 days 13:01:14,0 days 13:26:48,183,35,0,9.332516203390025,10.686478167304518,1535.0,920.0,2.9481293756265643,83.3374,100.72670000000004,,51.39549519386862,,,254.8496423919194,252.4118841123928,234.0192296733607,199.59189128105348,189.5942081232629,124.93390982732528,102.8446644765647,90.88228704680986,83.23620154994425,78.92301886109851,81.06163922065421,65.58671086579251,,,,,
0x5f340050,2020-08-12,0 days 14:44:32,0 days 16:17:16,183,35,0,13.390854416299208,16.756358495727703,5565.0,1215.0,6.524623044435499,217.8583999999988,218.51459999999884,,128.02932625355086,,,1398.2242467830426,1374.4224449296555,1236.5967461213672,980.134489806891,770.8988480043274,421.1211080241063,293.1742445216101,310.40635082174737,266.16311031386374,227.5930498532146,216.7738194418748,187.06918040740143,152.62618671830788,,,,
0x5f392c01,2020-08-16,0 days 12:52:17,0 days 15:56:44,183,35,0,6.81275666738394,10.523718531380458,11068.0,3289.0,12.865468176793492,375.6744999999995,376.9868999999994,,39.29227634780767,,,774.3577565328349,762.6228779087952,696.9085457932299,544.0093235146403,401.1942615612782,294.1297833286262,168.23791803215624,118.20430692787,97.83782048133398,92.26287553491524,86.2503421729559,80.05090811857224,68.77006425774859,62.01186614966967,59.08051199911399,47.5751710471156,
0x5f39ab07,2020-08-16,0 days 21:54:15,0 days 22:14:47,180,35,0,13.338757915364546,16.157719638431068,1233.0,801.0,3.784673266453359,115.81929999999988,119.4283999999999,,130.76152491096033,,,477.11195096981146,471.4930673999684,440.5261861001196,393.82100310143335,372.5360466350711,331.663536970903,284.2124250464544,271.88162674791005,258.1387686484491,244.73460354557488,229.09513558539365,201.2419705305233,,,,,
0x5f39c661,2020-08-16,0 days 23:50:57,0 days 00:07:50,180,35,0,11.737527177783653,13.025986343939287,1014.0,847.0,3.2302801539938173,88.25890000000004,86.2903,,87.80204490714429,,,353.1077735008551,350.1481989980817,333.3869151313276,322.18318120251763,305.90790637534724,263.6369626125897,220.5739337864157,206.1852304515008,187.0323010789399,171.2596743005985,161.15167282205346,121.26999826838056,,,,,
0x5f42686f,2020-08-23,0 days 13:00:31,0 days 13:38:18,180,35,0,9.000008371111022,10.20894324376581,2268.0,1466.0,4.569530492380704,103.02339999999924,137.47389999999928,,43.62485799453267,,,223.95788792166687,221.7027343659343,207.451614071222,158.75996543651402,147.3711774799863,140.70179333467024,110.28342110548378,101.45893856697263,95.9305836982778,83.93726603944184,77.1348215952867,70.24795168529407,52.8809734691052,44.1484656325795,,,
0x5f4bbebd,2020-08-30,0 days 14:59:09,0 days 18:03:14,180,35,0,10.760865846540003,13.239872982024185,11046.0,4281.0,18.193200421621533,535.1310999999994,599.4386999999994,,72.77304247795409,,,1279.4411678565357,1245.2142324616343,1040.2933188466804,651.1408565570371,543.598677018605,377.151314866838,234.0880564204344,217.79356923196025,189.52794126571428,169.84098513726437,161.48458824155887,125.25719108276054,105.72654407605076,89.66448137277882,88.98038193940464,74.62978328360153,
0x5f500ccd,2020-09-02,0 days 21:21:17,0 days 22:46:42,185,35,0,12.538996709663603,14.188633979560562,5126.0,3535.0,14.715330157943916,611.2503000000013,612.5627000000014,,105.17630397086114,,,818.1935366333367,814.3464296533668,776.1575944718325,655.6604855056473,533.0463696826617,316.29288822916897,223.65166111648836,204.93758877725247,170.5258960230705,176.346072980581,175.2744862145853,146.43525318820457,137.35467593397007,125.43817460143768,115.1967086067772,111.96840295075366,
0x5f5029c7,2020-09-02,0 days 23:24:55,0 days 23:46:42,185,35,0,11.8734603721884,16.277143447808793,1308.0,493.0,2.629761288122284,79.40019999999959,79.07209999999975,,124.65818973632784,,,1383.2990727177591,1346.7362184251608,1129.5451935404358,751.8049045505775,530.7666409883986,367.7174598932293,293.140391442166,293.58104995255394,236.38221861303973,196.08564133231891,177.9074141421491,156.88210322935183,,,,,
0x5f517497,2020-09-03,0 days 22:56:23,0 days 00:32:09,185,35,0,9.625390551568668,13.99326468174828,5747.0,1604.0,6.735612129014264,202.43769999999915,199.8128999999991,,76.52521519244061,,,396.3534539110841,392.9376290845238,375.8060461911188,340.5341428725644,321.71651590079523,286.2325087654909,234.5675410425077,201.41723416680037,186.40040182420225,168.89609765020103,162.8322242908136,108.0901803125104,93.05329003777878,83.96146296236634,80.2212885212966,,
0x5f5955f6,2020-09-09,0 days 22:23:50,0 days 23:45:04,185,35,0,12.401643193799185,13.995878656646878,4875.0,3906.0,15.775080802154038,601.4073000000026,601.4073000000026,,102.80963434254508,,,980.8838837199122,972.0472457764936,914.6130381183306,757.3567456797903,621.3703409826066,394.16352346577577,245.56629262879832,206.0769194474164,171.54012538892098,168.9826461771253,154.41909052002518,144.1540003750868,131.5007254339657,127.21528040732277,118.96161553649064,108.43385332624553,
0x5f62a28b,2020-09-16,0 days 23:40:59,0 days 00:35:11,185,35,0,11.375706864751756,13.644002912797673,3253.0,2313.0,9.315928375262343,420.6241999999996,422.9208999999996,,94.30936292246888,,,926.5177556619384,921.1557594755936,865.9797659132812,709.7914963230729,561.1045685694245,317.6444976823632,231.72934839069887,217.32472432482564,183.5621561321541,165.1883656449616,159.1810636357248,140.5851298509907,113.30980273477178,109.09163587453044,102.38374675832516,,
0x5f650f8e,2020-09-18,0 days 19:50:38,0 days 21:23:52,185,35,0,12.130699088694662,14.700092202387816,5595.0,3017.0,13.10127804842337,344.17689999999936,389.1265999999995,,104.85830338506156,,,513.5410237398376,510.0922466322766,492.1566110791125,452.7810656624314,422.7889162473084,373.3640664035442,363.0756502022181,346.4359870372924,270.4991374154817,257.89266996095193,252.27070812407555,217.83782684301653,152.44227974822124,130.7125849066657,117.25410051589938,109.7317956834548,
0x5f6be7f1,2020-09-24,0 days 00:27:29,0 days 01:31:34,190,35,0,9.861226633932963,12.143728400453847,3846.0,2502.0,9.157570846638611,354.34799999999973,356.31659999999977,,72.40394429857896,,,388.9955555686941,387.3289712651658,372.2069487164802,323.7192119915704,301.5458799647993,258.0699452944186,206.9769593830068,194.0195212516296,173.4149627208671,160.08551421425813,137.24168751072514,116.33557022060398,100.11980594099649,88.48323305186459,82.60709643029936,,
0x5f6d1cd2,2020-09-24,0 days 22:25:22,0 days 23:55:49,190,35,0,11.726473627279432,14.164718602819123,5428.0,3627.0,15.144765206966031,423.5771000000016,424.2333000000016,,93.2607318896478,,,535.4232739861751,531.9201491242286,509.48325014592274,432.3385785525069,345.9912502432687,256.3984400653782,216.8039619209507,188.62465691770856,180.10804825266123,169.49615354270597,161.40951782221475,135.8295809445769,123.68877728343028,111.2752785834422,107.82902093108756,99.32928496145202,
0x5f89eeba,2020-10-16,0 days 19:04:26,0 days 20:06:37,190,35,0,12.790486196261783,14.29497106976598,3732.0,2733.0,11.259670450987173,318.91319999999905,320.8817999999992,,101.80995681999192,,,466.152995011577,464.07345115681926,451.5573891937394,414.27335843414585,371.8946735611914,303.49564242405086,233.22991422982616,199.3677438625904,180.24893389195333,173.64562342989564,164.2815081338298,147.64148744219798,126.50309355687172,112.6556164400834,112.1402088754673,,
